Lang Class,Lang Subclass,Train Size,Model,Embd Dim,EarlyStop,Round #,Test Set,Accuracy,Recall,Precision
SL,SL4,100k,s-rnn,10,False,1,Test1,0.9994900226593018,0.9994900226593018,0.9994900226593018
SL,SL4,100k,s-rnn,10,False,1,Test2,0.99822998046875,0.99822998046875,0.99822998046875
SL,SL4,100k,s-rnn,10,True,1,Test1,0.997409999370575,0.997409999370575,0.997409999370575
SL,SL4,100k,s-rnn,10,True,1,Test2,0.9920499920845032,0.9920499920845032,0.9920499920845032
SL,SL4,100k,s-rnn,30,False,1,Test1,1.0,1.0,1.0
SL,SL4,100k,s-rnn,30,False,1,Test2,1.0,1.0,1.0
SL,SL4,100k,s-rnn,30,True,1,Test1,0.9993500113487244,0.9993500113487244,0.9993500113487244
SL,SL4,100k,s-rnn,30,True,1,Test2,0.9985499978065491,0.9985499978065491,0.9985499978065491
SL,SL4,100k,s-rnn,100,False,1,Test1,1.0,1.0,1.0
SL,SL4,100k,s-rnn,100,False,1,Test2,1.0,1.0,1.0
SL,SL4,100k,s-rnn,100,True,1,Test1,1.0,1.0,1.0
SL,SL4,100k,s-rnn,100,True,1,Test2,1.0,1.0,1.0
SL,SL8,1k,lstm,10,False,1,Test1,0.9760000109672546,0.9760000109672546,0.9760000109672546
SL,SL8,1k,lstm,10,False,1,Test2,0.9629999995231628,0.9629999995231628,0.9629999995231628
SL,SL8,1k,lstm,10,True,1,Test1,0.9620000123977661,0.9620000123977661,0.9620000123977661
SL,SL8,1k,lstm,10,True,1,Test2,0.9110000133514404,0.9110000133514404,0.9110000133514404
SL,SL8,1k,lstm,10,False,2,Test1,0.9760000109672546,0.9760000109672546,0.9760000109672546
SL,SL8,1k,lstm,10,False,2,Test2,0.925000011920929,0.925000011920929,0.925000011920929
SL,SL8,1k,lstm,10,True,2,Test1,0.968999981880188,0.968999981880188,0.968999981880188
SL,SL8,1k,lstm,10,True,2,Test2,0.8920000195503235,0.8920000195503235,0.8920000195503235
SL,SL8,1k,lstm,10,False,3,Test1,0.9589999914169312,0.9589999914169312,0.9589999914169312
SL,SL8,1k,lstm,10,False,3,Test2,0.8769999742507935,0.8769999742507935,0.8769999742507935
SL,SL8,1k,lstm,10,True,3,Test1,0.9679999947547913,0.9679999947547913,0.9679999947547913
SL,SL8,1k,lstm,10,True,3,Test2,0.9100000262260437,0.9100000262260437,0.9100000262260437
SL,SL8,1k,lstm,30,False,1,Test1,0.9789999723434448,0.9789999723434448,0.9789999723434448
SL,SL8,1k,lstm,30,False,1,Test2,0.968999981880188,0.968999981880188,0.968999981880188
SL,SL8,1k,lstm,30,True,1,Test1,0.9739999771118164,0.9739999771118164,0.9739999771118164
SL,SL8,1k,lstm,30,True,1,Test2,0.9599999785423279,0.9599999785423279,0.9599999785423279
SL,SL8,1k,lstm,30,False,2,Test1,0.9810000061988831,0.9810000061988831,0.9810000061988831
SL,SL8,1k,lstm,30,False,2,Test2,0.9580000042915344,0.9580000042915344,0.9580000042915344
SL,SL8,1k,lstm,30,True,2,Test1,0.972000002861023,0.972000002861023,0.972000002861023
SL,SL8,1k,lstm,30,True,2,Test2,0.9380000233650208,0.9380000233650208,0.9380000233650208
SL,SL8,1k,lstm,30,False,3,Test1,0.9929999709129333,0.9929999709129333,0.9929999709129333
SL,SL8,1k,lstm,30,False,3,Test2,0.9559999704360962,0.9559999704360962,0.9559999704360962
SL,SL8,1k,lstm,30,True,3,Test1,0.9739999771118164,0.9739999771118164,0.9739999771118164
SL,SL8,1k,lstm,30,True,3,Test2,0.9570000171661377,0.9570000171661377,0.9570000171661377
SL,SL8,1k,lstm,100,False,1,Test1,0.9909999966621399,0.9909999966621399,0.9909999966621399
SL,SL8,1k,lstm,100,False,1,Test2,0.9380000233650208,0.9380000233650208,0.9380000233650208
SL,SL8,1k,lstm,100,True,1,Test1,0.984000027179718,0.984000027179718,0.984000027179718
SL,SL8,1k,lstm,100,True,1,Test2,0.9210000038146973,0.9210000038146973,0.9210000038146973
SL,SL8,1k,lstm,100,False,2,Test1,0.984000027179718,0.984000027179718,0.984000027179718
SL,SL8,1k,lstm,100,False,2,Test2,0.925000011920929,0.925000011920929,0.925000011920929
SL,SL8,1k,lstm,100,True,2,Test1,0.9789999723434448,0.9789999723434448,0.9789999723434448
SL,SL8,1k,lstm,100,True,2,Test2,0.9570000171661377,0.9570000171661377,0.9570000171661377
SL,SL8,1k,lstm,100,False,3,Test1,0.9819999933242798,0.9819999933242798,0.9819999933242798
SL,SL8,1k,lstm,100,False,3,Test2,0.9390000104904175,0.9390000104904175,0.9390000104904175
SL,SL8,1k,lstm,100,True,3,Test1,0.9729999899864197,0.9729999899864197,0.9729999899864197
SL,SL8,1k,lstm,100,True,3,Test2,0.8460000157356262,0.8460000157356262,0.8460000157356262
SL,SL8,1k,s-rnn,10,False,1,Test1,0.9800000190734863,0.9800000190734863,0.9800000190734863
SL,SL8,1k,s-rnn,10,False,1,Test2,0.968999981880188,0.968999981880188,0.968999981880188
SL,SL8,1k,s-rnn,10,True,1,Test1,0.984000027179718,0.984000027179718,0.984000027179718
SL,SL8,1k,s-rnn,10,True,1,Test2,0.972000002861023,0.972000002861023,0.972000002861023
SL,SL8,1k,s-rnn,10,False,2,Test1,0.9800000190734863,0.9800000190734863,0.9800000190734863
SL,SL8,1k,s-rnn,10,False,2,Test2,0.9750000238418579,0.9750000238418579,0.9750000238418579
SL,SL8,1k,s-rnn,10,True,2,Test1,0.9679999947547913,0.9679999947547913,0.9679999947547913
SL,SL8,1k,s-rnn,10,True,2,Test2,0.9480000138282776,0.9480000138282776,0.9480000138282776
SL,SL8,1k,s-rnn,10,False,3,Test1,0.9819999933242798,0.9819999933242798,0.9819999933242798
SL,SL8,1k,s-rnn,10,False,3,Test2,0.9769999980926514,0.9769999980926514,0.9769999980926514
SL,SL8,1k,s-rnn,10,True,3,Test1,0.9399999976158142,0.9399999976158142,0.9399999976158142
SL,SL8,1k,s-rnn,10,True,3,Test2,0.8450000286102295,0.8450000286102295,0.8450000286102295
SL,SL8,1k,s-rnn,30,False,1,Test1,0.9800000190734863,0.9800000190734863,0.9800000190734863
SL,SL8,1k,s-rnn,30,False,1,Test2,0.9449999928474426,0.9449999928474426,0.9449999928474426
SL,SL8,1k,s-rnn,30,True,1,Test1,0.9750000238418579,0.9750000238418579,0.9750000238418579
SL,SL8,1k,s-rnn,30,True,1,Test2,0.8989999890327454,0.8989999890327454,0.8989999890327454
SL,SL8,1k,s-rnn,30,False,2,Test1,0.9729999899864197,0.9729999899864197,0.9729999899864197
SL,SL8,1k,s-rnn,30,False,2,Test2,0.9279999732971191,0.9279999732971191,0.9279999732971191
SL,SL8,1k,s-rnn,30,True,2,Test1,0.9729999899864197,0.9729999899864197,0.9729999899864197
SL,SL8,1k,s-rnn,30,True,2,Test2,0.8519999980926514,0.8519999980926514,0.8519999980926514
SL,SL8,1k,s-rnn,30,False,3,Test1,0.9760000109672546,0.9760000109672546,0.9760000109672546
SL,SL8,1k,s-rnn,30,False,3,Test2,0.9599999785423279,0.9599999785423279,0.9599999785423279
SL,SL8,1k,s-rnn,30,True,3,Test1,0.9750000238418579,0.9750000238418579,0.9750000238418579
SL,SL8,1k,s-rnn,30,True,3,Test2,0.9179999828338623,0.9179999828338623,0.9179999828338623
SL,SL8,1k,s-rnn,100,False,1,Test1,0.9779999852180481,0.9779999852180481,0.9779999852180481
SL,SL8,1k,s-rnn,100,False,1,Test2,0.9539999961853027,0.9539999961853027,0.9539999961853027
SL,SL8,1k,s-rnn,100,True,1,Test1,0.9810000061988831,0.9810000061988831,0.9810000061988831
SL,SL8,1k,s-rnn,100,True,1,Test2,0.9150000214576721,0.9150000214576721,0.9150000214576721
SL,SL8,1k,s-rnn,100,False,2,Test1,0.9729999899864197,0.9729999899864197,0.9729999899864197
SL,SL8,1k,s-rnn,100,False,2,Test2,0.9179999828338623,0.9179999828338623,0.9179999828338623
SL,SL8,1k,s-rnn,100,True,2,Test1,0.9490000009536743,0.9490000009536743,0.9490000009536743
SL,SL8,1k,s-rnn,100,True,2,Test2,0.8690000176429749,0.8690000176429749,0.8690000176429749
SL,SL8,1k,s-rnn,100,False,3,Test1,0.9729999899864197,0.9729999899864197,0.9729999899864197
SL,SL8,1k,s-rnn,100,False,3,Test2,0.9200000166893005,0.9200000166893005,0.9200000166893005
SL,SL8,1k,s-rnn,100,True,3,Test1,0.9789999723434448,0.9789999723434448,0.9789999723434448
SL,SL8,1k,s-rnn,100,True,3,Test2,0.9570000171661377,0.9570000171661377,0.9570000171661377
SL,SL8,10k,lstm,10,False,1,Test1,0.9940000176429749,0.9940000176429749,0.9940000176429749
SL,SL8,10k,lstm,10,False,1,Test2,0.9883000254631042,0.9883000254631042,0.9883000254631042
SL,SL8,10k,lstm,10,True,1,Test1,0.998199999332428,0.998199999332428,0.998199999332428
SL,SL8,10k,lstm,10,True,1,Test2,0.9889000058174133,0.9889000058174133,0.9889000058174133
SL,SL8,10k,lstm,10,False,2,Test1,0.9988999962806702,0.9988999962806702,0.9988999962806702
SL,SL8,10k,lstm,10,False,2,Test2,0.9977999925613403,0.9977999925613403,0.9977999925613403
SL,SL8,10k,lstm,10,True,2,Test1,0.9909999966621399,0.9909999966621399,0.9909999966621399
SL,SL8,10k,lstm,10,True,2,Test2,0.9830999970436096,0.9830999970436096,0.9830999970436096
SL,SL8,10k,lstm,30,False,1,Test1,0.9993000030517578,0.9993000030517578,0.9993000030517578
SL,SL8,10k,lstm,30,False,1,Test2,0.9945999979972839,0.9945999979972839,0.9945999979972839
SL,SL8,10k,lstm,30,True,1,Test1,0.9976999759674072,0.9976999759674072,0.9976999759674072
SL,SL8,10k,lstm,30,True,1,Test2,0.9926000237464905,0.9926000237464905,0.9926000237464905
SL,SL8,10k,lstm,30,False,2,Test1,0.9990000128746033,0.9990000128746033,0.9990000128746033
SL,SL8,10k,lstm,30,False,2,Test2,0.9983000159263611,0.9983000159263611,0.9983000159263611
SL,SL8,10k,lstm,30,True,2,Test1,0.9987999796867371,0.9987999796867371,0.9987999796867371
SL,SL8,10k,lstm,30,True,2,Test2,0.9986000061035156,0.9986000061035156,0.9986000061035156
SL,SL8,10k,lstm,100,False,1,Test1,0.9993000030517578,0.9993000030517578,0.9993000030517578
SL,SL8,10k,lstm,100,False,1,Test2,0.9990000128746033,0.9990000128746033,0.9990000128746033
SL,SL8,10k,lstm,100,True,1,Test1,0.9991000294685364,0.9991000294685364,0.9991000294685364
SL,SL8,10k,lstm,100,True,1,Test2,0.9976000189781189,0.9976000189781189,0.9976000189781189
SL,SL8,10k,lstm,100,False,2,Test1,0.9987000226974487,0.9987000226974487,0.9987000226974487
SL,SL8,10k,lstm,100,False,2,Test2,0.9937000274658203,0.9937000274658203,0.9937000274658203
SL,SL8,10k,lstm,100,True,2,Test1,0.9991999864578247,0.9991999864578247,0.9991999864578247
SL,SL8,10k,lstm,100,True,2,Test2,0.9965999722480774,0.9965999722480774,0.9965999722480774
SL,SL8,10k,s-rnn,10,False,1,Test1,0.9922999739646912,0.9922999739646912,0.9922999739646912
SL,SL8,10k,s-rnn,10,False,1,Test2,0.9878000020980835,0.9878000020980835,0.9878000020980835
SL,SL8,10k,s-rnn,10,True,1,Test1,0.9980000257492065,0.9980000257492065,0.9980000257492065
SL,SL8,10k,s-rnn,10,True,1,Test2,0.9966999888420105,0.9966999888420105,0.9966999888420105
SL,SL8,10k,s-rnn,10,False,2,Test1,0.9914000034332275,0.9914000034332275,0.9914000034332275
SL,SL8,10k,s-rnn,10,False,2,Test2,0.9836999773979187,0.9836999773979187,0.9836999773979187
SL,SL8,10k,s-rnn,10,True,2,Test1,0.9487000107765198,0.9487000107765198,0.9487000107765198
SL,SL8,10k,s-rnn,10,True,2,Test2,0.953000009059906,0.953000009059906,0.953000009059906
SL,SL8,10k,s-rnn,30,False,1,Test1,0.9991000294685364,0.9991000294685364,0.9991000294685364
SL,SL8,10k,s-rnn,30,False,1,Test2,0.9973000288009644,0.9973000288009644,0.9973000288009644
SL,SL8,10k,s-rnn,30,True,1,Test1,0.98580002784729,0.98580002784729,0.98580002784729
SL,SL8,10k,s-rnn,30,True,1,Test2,0.9786999821662903,0.9786999821662903,0.9786999821662903
SL,SL8,10k,s-rnn,30,False,2,Test1,0.9977999925613403,0.9977999925613403,0.9977999925613403
SL,SL8,10k,s-rnn,30,False,2,Test2,0.9916999936103821,0.9916999936103821,0.9916999936103821
SL,SL8,10k,s-rnn,30,True,2,Test1,0.9922999739646912,0.9922999739646912,0.9922999739646912
SL,SL8,10k,s-rnn,30,True,2,Test2,0.9865000247955322,0.9865000247955322,0.9865000247955322
SL,SL8,10k,s-rnn,100,False,1,Test1,0.9986000061035156,0.9986000061035156,0.9986000061035156
SL,SL8,10k,s-rnn,100,False,1,Test2,0.9983999729156494,0.9983999729156494,0.9983999729156494
SL,SL8,10k,s-rnn,100,True,1,Test1,0.9980999827384949,0.9980999827384949,0.9980999827384949
SL,SL8,10k,s-rnn,100,True,1,Test2,0.9955999851226807,0.9955999851226807,0.9955999851226807
SL,SL8,10k,s-rnn,100,False,2,Test1,0.9986000061035156,0.9986000061035156,0.9986000061035156
SL,SL8,10k,s-rnn,100,False,2,Test2,0.996999979019165,0.996999979019165,0.996999979019165
SL,SL8,10k,s-rnn,100,True,2,Test1,0.9973000288009644,0.9973000288009644,0.9973000288009644
SL,SL8,10k,s-rnn,100,True,2,Test2,0.9947999715805054,0.9947999715805054,0.9947999715805054
SL,SL8,100k,lstm,10,False,1,Test1,0.999239981174469,0.999239981174469,0.999239981174469
SL,SL8,100k,lstm,10,False,1,Test2,0.9986000061035156,0.9986000061035156,0.9986000061035156
SL,SL8,100k,lstm,10,True,1,Test1,0.9993399977684021,0.9993399977684021,0.9993399977684021
SL,SL8,100k,lstm,10,True,1,Test2,0.9990599751472473,0.9990599751472473,0.9990599751472473
SL,SL8,100k,lstm,30,False,1,Test1,0.9995700120925903,0.9995700120925903,0.9995700120925903
SL,SL8,100k,lstm,30,False,1,Test2,0.9993699789047241,0.9993699789047241,0.9993699789047241
SL,SL8,100k,lstm,30,True,1,Test1,0.9993199706077576,0.9993199706077576,0.9993199706077576
SL,SL8,100k,lstm,30,True,1,Test2,0.999180018901825,0.999180018901825,0.999180018901825
SL,SL8,100k,lstm,100,False,1,Test1,0.9995800256729126,0.9995800256729126,0.9995800256729126
SL,SL8,100k,lstm,100,False,1,Test2,0.9993900060653687,0.9993900060653687,0.9993900060653687
SL,SL8,100k,lstm,100,True,1,Test1,0.9994000196456909,0.9994000196456909,0.9994000196456909
SL,SL8,100k,lstm,100,True,1,Test2,0.9994199872016907,0.9994199872016907,0.9994199872016907
SL,SL8,100k,s-rnn,10,False,1,Test1,0.9988800287246704,0.9988800287246704,0.9988800287246704
SL,SL8,100k,s-rnn,10,False,1,Test2,0.9981499910354614,0.9981499910354614,0.9981499910354614
SL,SL8,100k,s-rnn,10,True,1,Test1,0.9985899925231934,0.9985899925231934,0.9985899925231934
SL,SL8,100k,s-rnn,10,True,1,Test2,0.9980499744415283,0.9980499744415283,0.9980499744415283
SL,SL8,100k,s-rnn,30,False,1,Test1,0.9993699789047241,0.9993699789047241,0.9993699789047241
SL,SL8,100k,s-rnn,30,False,1,Test2,0.9988999962806702,0.9988999962806702,0.9988999962806702
SL,SL8,100k,s-rnn,30,True,1,Test1,0.9991000294685364,0.9991000294685364,0.9991000294685364
SL,SL8,100k,s-rnn,30,True,1,Test2,0.9988600015640259,0.9988600015640259,0.9988600015640259
SL,SL8,100k,s-rnn,100,False,1,Test1,0.999750018119812,0.999750018119812,0.999750018119812
SL,SL8,100k,s-rnn,100,False,1,Test2,0.9997599720954895,0.9997599720954895,0.9997599720954895
SL,SL8,100k,s-rnn,100,True,1,Test1,0.9991700053215027,0.9991700053215027,0.9991700053215027
SL,SL8,100k,s-rnn,100,True,1,Test2,0.998989999294281,0.998989999294281,0.998989999294281
SP,SP2,1k,lstm,10,False,1,Test1,0.9440000057220459,0.9440000057220459,0.9440000057220459
SP,SP2,1k,lstm,10,False,1,Test2,0.9549999833106995,0.9549999833106995,0.9549999833106995
SP,SP2,1k,lstm,10,True,1,Test1,0.8309999704360962,0.8309999704360962,0.8309999704360962
SP,SP2,1k,lstm,10,True,1,Test2,0.9679999947547913,0.9679999947547913,0.9679999947547913
SP,SP2,1k,lstm,10,False,2,Test1,0.9700000286102295,0.9700000286102295,0.9700000286102295
SP,SP2,1k,lstm,10,False,2,Test2,0.9990000128746033,0.9990000128746033,0.9990000128746033
SP,SP2,1k,lstm,10,True,2,Test1,0.796999990940094,0.796999990940094,0.796999990940094
SP,SP2,1k,lstm,10,True,2,Test2,0.9150000214576721,0.9150000214576721,0.9150000214576721
SP,SP2,1k,lstm,10,False,3,Test1,0.9269999861717224,0.9269999861717224,0.9269999861717224
SP,SP2,1k,lstm,10,False,3,Test2,0.9990000128746033,0.9990000128746033,0.9990000128746033
SP,SP2,1k,lstm,10,True,3,Test1,0.7080000042915344,0.7080000042915344,0.7080000042915344
SP,SP2,1k,lstm,10,True,3,Test2,0.6430000066757202,0.6430000066757202,0.6430000066757202
SP,SP2,1k,lstm,30,False,1,Test1,0.996999979019165,0.996999979019165,0.996999979019165
SP,SP2,1k,lstm,30,False,1,Test2,1.0,1.0,1.0
SP,SP2,1k,lstm,30,True,1,Test1,0.9750000238418579,0.9750000238418579,0.9750000238418579
SP,SP2,1k,lstm,30,True,1,Test2,0.9179999828338623,0.9179999828338623,0.9179999828338623
SP,SP2,1k,lstm,30,False,2,Test1,0.9980000257492065,0.9980000257492065,0.9980000257492065
SP,SP2,1k,lstm,30,False,2,Test2,0.9990000128746033,0.9990000128746033,0.9990000128746033
SP,SP2,1k,lstm,30,True,2,Test1,0.8299999833106995,0.8299999833106995,0.8299999833106995
SP,SP2,1k,lstm,30,True,2,Test2,0.8920000195503235,0.8920000195503235,0.8920000195503235
SP,SP2,1k,lstm,30,False,3,Test1,0.9959999918937683,0.9959999918937683,0.9959999918937683
SP,SP2,1k,lstm,30,False,3,Test2,0.9869999885559082,0.9869999885559082,0.9869999885559082
SP,SP2,1k,lstm,30,True,3,Test1,0.9959999918937683,0.9959999918937683,0.9959999918937683
SP,SP2,1k,lstm,30,True,3,Test2,0.9750000238418579,0.9750000238418579,0.9750000238418579
SP,SP2,1k,lstm,100,False,1,Test1,0.996999979019165,0.996999979019165,0.996999979019165
SP,SP2,1k,lstm,100,False,1,Test2,1.0,1.0,1.0
SP,SP2,1k,lstm,100,True,1,Test1,0.9819999933242798,0.9819999933242798,0.9819999933242798
SP,SP2,1k,lstm,100,True,1,Test2,0.9990000128746033,0.9990000128746033,0.9990000128746033
SP,SP2,1k,lstm,100,False,2,Test1,0.996999979019165,0.996999979019165,0.996999979019165
SP,SP2,1k,lstm,100,False,2,Test2,1.0,1.0,1.0
SP,SP2,1k,lstm,100,True,2,Test1,0.9909999966621399,0.9909999966621399,0.9909999966621399
SP,SP2,1k,lstm,100,True,2,Test2,0.9990000128746033,0.9990000128746033,0.9990000128746033
SP,SP2,1k,lstm,100,False,3,Test1,0.996999979019165,0.996999979019165,0.996999979019165
SP,SP2,1k,lstm,100,False,3,Test2,1.0,1.0,1.0
SP,SP2,1k,lstm,100,True,3,Test1,0.9980000257492065,0.9980000257492065,0.9980000257492065
SP,SP2,1k,lstm,100,True,3,Test2,1.0,1.0,1.0
SP,SP2,1k,s-rnn,10,False,1,Test1,0.9309999942779541,0.9309999942779541,0.9309999942779541
SP,SP2,1k,s-rnn,10,False,1,Test2,0.9950000047683716,0.9950000047683716,0.9950000047683716
SP,SP2,1k,s-rnn,10,True,1,Test1,0.8339999914169312,0.8339999914169312,0.8339999914169312
SP,SP2,1k,s-rnn,10,True,1,Test2,0.9399999976158142,0.9399999976158142,0.9399999976158142
SP,SP2,1k,s-rnn,10,False,2,Test1,0.9419999718666077,0.9419999718666077,0.9419999718666077
SP,SP2,1k,s-rnn,10,False,2,Test2,0.996999979019165,0.996999979019165,0.996999979019165
SP,SP2,1k,s-rnn,10,True,2,Test1,0.8519999980926514,0.8519999980926514,0.8519999980926514
SP,SP2,1k,s-rnn,10,True,2,Test2,0.9739999771118164,0.9739999771118164,0.9739999771118164
SP,SP2,1k,s-rnn,10,False,3,Test1,0.9580000042915344,0.9580000042915344,0.9580000042915344
SP,SP2,1k,s-rnn,10,False,3,Test2,1.0,1.0,1.0
SP,SP2,1k,s-rnn,10,True,3,Test1,0.8270000219345093,0.8270000219345093,0.8270000219345093
SP,SP2,1k,s-rnn,10,True,3,Test2,0.8360000252723694,0.8360000252723694,0.8360000252723694
SP,SP2,1k,s-rnn,30,False,1,Test1,0.9929999709129333,0.9929999709129333,0.9929999709129333
SP,SP2,1k,s-rnn,30,False,1,Test2,0.9990000128746033,0.9990000128746033,0.9990000128746033
SP,SP2,1k,s-rnn,30,True,1,Test1,0.9850000143051147,0.9850000143051147,0.9850000143051147
SP,SP2,1k,s-rnn,30,True,1,Test2,0.9980000257492065,0.9980000257492065,0.9980000257492065
SP,SP2,1k,s-rnn,30,False,2,Test1,0.9860000014305115,0.9860000014305115,0.9860000014305115
SP,SP2,1k,s-rnn,30,False,2,Test2,0.9990000128746033,0.9990000128746033,0.9990000128746033
SP,SP2,1k,s-rnn,30,True,2,Test1,0.9639999866485596,0.9639999866485596,0.9639999866485596
SP,SP2,1k,s-rnn,30,True,2,Test2,0.9950000047683716,0.9950000047683716,0.9950000047683716
SP,SP2,1k,s-rnn,30,False,3,Test1,0.9950000047683716,0.9950000047683716,0.9950000047683716
SP,SP2,1k,s-rnn,30,False,3,Test2,1.0,1.0,1.0
SP,SP2,1k,s-rnn,30,True,3,Test1,0.843999981880188,0.843999981880188,0.843999981880188
SP,SP2,1k,s-rnn,30,True,3,Test2,0.9290000200271606,0.9290000200271606,0.9290000200271606
SP,SP2,1k,s-rnn,100,False,1,Test1,0.9959999918937683,0.9959999918937683,0.9959999918937683
SP,SP2,1k,s-rnn,100,False,1,Test2,1.0,1.0,1.0
SP,SP2,1k,s-rnn,100,True,1,Test1,0.9789999723434448,0.9789999723434448,0.9789999723434448
SP,SP2,1k,s-rnn,100,True,1,Test2,0.9990000128746033,0.9990000128746033,0.9990000128746033
SP,SP2,1k,s-rnn,100,False,2,Test1,0.9959999918937683,0.9959999918937683,0.9959999918937683
SP,SP2,1k,s-rnn,100,False,2,Test2,1.0,1.0,1.0
SP,SP2,1k,s-rnn,100,True,2,Test1,0.9900000095367432,0.9900000095367432,0.9900000095367432
SP,SP2,1k,s-rnn,100,True,2,Test2,1.0,1.0,1.0
SP,SP2,1k,s-rnn,100,False,3,Test1,0.9990000128746033,0.9990000128746033,0.9990000128746033
SP,SP2,1k,s-rnn,100,False,3,Test2,1.0,1.0,1.0
SP,SP2,1k,s-rnn,100,True,3,Test1,0.9909999966621399,0.9909999966621399,0.9909999966621399
SP,SP2,1k,s-rnn,100,True,3,Test2,0.9929999709129333,0.9929999709129333,0.9929999709129333
SP,SP2,10k,lstm,10,False,1,Test1,0.9998999834060669,0.9998999834060669,0.9998999834060669
SP,SP2,10k,lstm,10,False,1,Test2,0.9997000098228455,0.9997000098228455,0.9997000098228455
SP,SP2,10k,lstm,10,True,1,Test1,0.9998000264167786,0.9998000264167786,0.9998000264167786
SP,SP2,10k,lstm,10,True,1,Test2,0.9997000098228455,0.9997000098228455,0.9997000098228455
SP,SP2,10k,lstm,10,False,2,Test1,1.0,1.0,1.0
SP,SP2,10k,lstm,10,False,2,Test2,0.9998000264167786,0.9998000264167786,0.9998000264167786
SP,SP2,10k,lstm,10,True,2,Test1,0.9998000264167786,0.9998000264167786,0.9998000264167786
SP,SP2,10k,lstm,10,True,2,Test2,0.9998000264167786,0.9998000264167786,0.9998000264167786
SP,SP2,10k,lstm,30,False,1,Test1,1.0,1.0,1.0
SP,SP2,10k,lstm,30,False,1,Test2,1.0,1.0,1.0
SP,SP2,10k,lstm,30,True,1,Test1,1.0,1.0,1.0
SP,SP2,10k,lstm,30,True,1,Test2,0.9998000264167786,0.9998000264167786,0.9998000264167786
SP,SP2,10k,lstm,30,False,2,Test1,1.0,1.0,1.0
SP,SP2,10k,lstm,30,False,2,Test2,0.9998000264167786,0.9998000264167786,0.9998000264167786
SP,SP2,10k,lstm,30,True,2,Test1,0.9994000196456909,0.9994000196456909,0.9994000196456909
SP,SP2,10k,lstm,30,True,2,Test2,0.9988999962806702,0.9988999962806702,0.9988999962806702
SP,SP2,10k,lstm,100,False,1,Test1,0.9998999834060669,0.9998999834060669,0.9998999834060669
SP,SP2,10k,lstm,100,False,1,Test2,0.9998999834060669,0.9998999834060669,0.9998999834060669
SP,SP2,10k,lstm,100,True,1,Test1,1.0,1.0,1.0
SP,SP2,10k,lstm,100,True,1,Test2,0.9998000264167786,0.9998000264167786,0.9998000264167786
SP,SP2,10k,lstm,100,False,2,Test1,0.9998999834060669,0.9998999834060669,0.9998999834060669
SP,SP2,10k,lstm,100,False,2,Test2,0.9998999834060669,0.9998999834060669,0.9998999834060669
SP,SP2,10k,lstm,100,True,2,Test1,1.0,1.0,1.0
SP,SP2,10k,lstm,100,True,2,Test2,1.0,1.0,1.0
SP,SP2,10k,s-rnn,10,False,1,Test1,1.0,1.0,1.0
SP,SP2,10k,s-rnn,10,False,1,Test2,1.0,1.0,1.0
SP,SP2,10k,s-rnn,10,True,1,Test1,0.9994999766349792,0.9994999766349792,0.9994999766349792
SP,SP2,10k,s-rnn,10,True,1,Test2,0.9997000098228455,0.9997000098228455,0.9997000098228455
SP,SP2,10k,s-rnn,10,False,2,Test1,0.9998000264167786,0.9998000264167786,0.9998000264167786
SP,SP2,10k,s-rnn,10,False,2,Test2,0.9991000294685364,0.9991000294685364,0.9991000294685364
SP,SP2,10k,s-rnn,10,True,2,Test1,0.9976000189781189,0.9976000189781189,0.9976000189781189
SP,SP2,10k,s-rnn,10,True,2,Test2,0.9987999796867371,0.9987999796867371,0.9987999796867371
SP,SP2,10k,s-rnn,30,False,1,Test1,0.9998999834060669,0.9998999834060669,0.9998999834060669
SP,SP2,10k,s-rnn,30,False,1,Test2,1.0,1.0,1.0
SP,SP2,10k,s-rnn,30,True,1,Test1,0.9986000061035156,0.9986000061035156,0.9986000061035156
SP,SP2,10k,s-rnn,30,True,1,Test2,0.9998000264167786,0.9998000264167786,0.9998000264167786
SP,SP2,10k,s-rnn,30,False,2,Test1,1.0,1.0,1.0
SP,SP2,10k,s-rnn,30,False,2,Test2,1.0,1.0,1.0
SP,SP2,10k,s-rnn,30,True,2,Test1,0.9994000196456909,0.9994000196456909,0.9994000196456909
SP,SP2,10k,s-rnn,30,True,2,Test2,0.9973000288009644,0.9973000288009644,0.9973000288009644
SP,SP2,10k,s-rnn,100,False,1,Test1,1.0,1.0,1.0
SP,SP2,10k,s-rnn,100,False,1,Test2,1.0,1.0,1.0
SP,SP2,10k,s-rnn,100,True,1,Test1,0.9965000152587891,0.9965000152587891,0.9965000152587891
SP,SP2,10k,s-rnn,100,True,1,Test2,0.9997000098228455,0.9997000098228455,0.9997000098228455
SP,SP2,10k,s-rnn,100,False,2,Test1,1.0,1.0,1.0
SP,SP2,10k,s-rnn,100,False,2,Test2,1.0,1.0,1.0
SP,SP2,10k,s-rnn,100,True,2,Test1,1.0,1.0,1.0
SP,SP2,10k,s-rnn,100,True,2,Test2,0.9998999834060669,0.9998999834060669,0.9998999834060669
SP,SP2,100k,lstm,10,False,1,Test1,0.999970018863678,0.999970018863678,0.999970018863678
SP,SP2,100k,lstm,10,False,1,Test2,0.9998700022697449,0.9998700022697449,0.9998700022697449
SP,SP2,100k,lstm,10,True,1,Test1,0.9999899864196777,0.9999899864196777,0.9999899864196777
